ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
Taiyuan-214-1,,Taiyuan,214,pʰ.a.i.¹¹,pʰ.a.i.¹¹,pʰ ai ¹¹,,Zihui,,,,,6741
Hankou-214-1,,Hankou,214,pʰ.a.i.²¹³,pʰ.a.i.²¹³,pʰ ai ²¹³,,Zihui,,,,,6742
Chengdu-214-1,,Chengdu,214,pʰ.a.i.³¹,pʰ.a.i.³¹,pʰ ai ³¹,,Zihui,,,,,6743
Yangzhou-214-1,,Yangzhou,214,pʰ.ɛ.³⁴,pʰ.ɛ.³⁴,pʰ ɛ ³⁴,,Zihui,,,,,6744
Suzhou-214-1,,Suzhou,214,b.ɒ.²⁴,b.ɒ.²⁴,b ɒ ²⁴,,Zihui,,,,,6745
Wenzhou-214-1,,Wenzhou,214,b.a.³¹,b.a.³¹,b a ³¹,,Zihui,,,,,6746
Changsha-214-1,,Changsha,214,p.a.i.¹³,p.a.i.¹³,p ai ¹³,,Zihui,,,,,6747
Shuangfeng-214-1,,Shuangfeng,214,b.a.²³,b.a.²³,b a ²³,,Zihui,,,,,6748
Nanchang-214-1,,Nanchang,214,pʰ.a.²⁴,pʰ.a.²⁴,pʰ a ²⁴,,Zihui,,,,,6749
Meixian-214-1,,Meixian,214,pʰ.a.i.¹¹,pʰ.a.i.¹¹,pʰ ai ¹¹,,Zihui,,,,,6750
Guangzhou-214-1,,Guangzhou,214,pʰ.a:.i.²¹,pʰ.a:.i.²¹,pʰ aːi ²¹,,Zihui,,,,,6751
Xiamen-214-1,,Xiamen,214,p.a.i.²⁴,p.a.i.²⁴,p ai ²⁴,,Zihui,,,,,6752
Chaozhou-214-1,,Chaozhou,214,p.a.i.⁵⁵,p.a.i.⁵⁵,p ai ⁵⁵,,Zihui,,,,,6753
Fuzhou-214-1,,Fuzhou,214,p.ɛ.⁵²,p.ɛ.⁵²,p ɛ ⁵²,,Zihui,,,,,6754
Shanghai-214-1,,Shanghai,214,p.a.¹³,p.a.¹³,p a ¹³,,Zihui,,,,,6755
ZhongyuanYinyun-214-1,,ZhongyuanYinyun,214,pʰ.a.i.P²,pʰ.a.i.P²,pʰ ai P²/⁵⁵,,Zihui,,,,,6756
Beijing-130-1,,Beijing,130,.i.a.³⁵,.i.a.³⁵,i/j a ³⁵,,Zihui,,,,,6757
Jinan-130-1,,Jinan,130,.i.a.⁴²,.i.a.⁴²,i/j a ⁴²,,Zihui,,,,,6758
XiAn-130-1,,XiAn,130,.i.a.²⁴,.i.a.²⁴,i/j a ²⁴,,Zihui,,,,,6759
Taiyuan-130-1,,Taiyuan,130,.i.a.¹¹,.i.a.¹¹,i/j a ¹¹,,Zihui,,,,,6760
Hankou-130-1,,Hankou,130,.i.a.²¹³,.i.a.²¹³,i/j a ²¹³,,Zihui,,,,,6761
Chengdu-130-1,,Chengdu,130,.i.a.³¹,.i.a.³¹,i/j a ³¹,,Zihui,,,,,6762
Yangzhou-130-1,,Yangzhou,130,.i.ɑ.³⁴,.i.ɑ.³⁴,i/j ɑ ³⁴,,Zihui,,,,,6763
Suzhou-130-1,,Suzhou,130,.i.ɒ.²⁴,.i.ɒ.²⁴,i/j ɒ ²⁴,,Zihui,,,,,6764
Suzhou-130-2,,Suzhou,130,ŋ.ɒ.²⁴,ŋ.ɒ.²⁴,ŋ ɒ ²⁴,,Zihui,,,,,6765
Wenzhou-130-1,,Wenzhou,130,ŋ.o.³¹,ŋ.o.³¹,ŋ o ³¹,,Zihui,,,,,6766
Changsha-130-1,,Changsha,130,.i.a.¹³,.i.a.¹³,i/j a ¹³,,Zihui,,,,,6767
Changsha-130-2,,Changsha,130,ŋ.a.¹³,ŋ.a.¹³,ŋ a ¹³,,Zihui,,,,,6768
Shuangfeng-130-1,,Shuangfeng,130,ŋ.o.²³,ŋ.o.²³,ŋ o ²³,,Zihui,,,,,6769
Nanchang-130-1,,Nanchang,130,ŋ.a.⁴⁵,ŋ.a.⁴⁵,ŋ a ⁴⁵,,Zihui,,,,,6770
Meixian-130-1,,Meixian,130,ŋ.a.¹¹,ŋ.a.¹¹,ŋ a ¹¹,,Zihui,,,,,6771
Guangzhou-130-1,,Guangzhou,130,ŋ.a.²¹,ŋ.a.²¹,ŋ a ²¹,,Zihui,,,,,6772
Xiamen-130-1,,Xiamen,130,g.a.²⁴,g.a.²⁴,g a ²⁴,,Zihui,,,,,6773
Xiamen-130-2,,Xiamen,130,g.e.²⁴,g.e.²⁴,g e ²⁴,,Zihui,,,,,6774
Chaozhou-130-1,,Chaozhou,130,g.e.⁵⁵,g.e.⁵⁵,g e ⁵⁵,,Zihui,,,,,6775
Fuzhou-130-1,,Fuzhou,130,ŋ.a.⁵²,ŋ.a.⁵²,ŋ a ⁵²,,Zihui,,,,,6776
Shanghai-130-1,,Shanghai,130,ŋ.a.¹³,ŋ.a.¹³,ŋ a ¹³,,Zihui,,,,,6777
ZhongyuanYinyun-130-1,,ZhongyuanYinyun,130,.a.P²,.a.P²,a P²/⁵⁵,,Zihui,,,,,6778
Beijing-19-1,,Beijing,19,n.i.o.u.³⁵,n.i.o.u.³⁵,n i/j ou ³⁵,,Zihui,,,,,6779
Jinan-19-1,,Jinan,19,ɲ.i.o.u.⁴²,ɲ.i.o.u.⁴²,ɲ i/j ou ⁴²,,Zihui,,,,,6780
XiAn-19-1,,XiAn,19,ɲ.i.o.u.²⁴,ɲ.i.o.u.²⁴,ɲ i/j ou ²⁴,,Zihui,,,,,6781
Taiyuan-19-1,,Taiyuan,19,n.i.o.u.¹¹,n.i.o.u.¹¹,n i/j ou ¹¹,,Zihui,,,,,6782
Hankou-19-1,,Hankou,19,n.i.o.u.²¹³,n.i.o.u.²¹³,n i/j ou ²¹³,,Zihui,,,,,6783
Chengdu-19-1,,Chengdu,19,ɲ.i.ə.u.³¹,ɲ.i.ə.u.³¹,ɲ i/j əu ³¹,,Zihui,,,,,6784
Yangzhou-19-1,,Yangzhou,19,n.i.ɤ.ɯ.³⁴,n.i.ɤ.ɯ.³⁴,n i/j ɤɯ ³⁴,,Zihui,,,,,6785
Suzhou-19-1,,Suzhou,19,ɲ.i.ø.y.²⁴,ɲ.i.ø.y.²⁴,ɲ i/j øy ²⁴,,Zihui,,,,,6786
Wenzhou-19-1,,Wenzhou,19,ŋ.a.u.³¹,ŋ.a.u.³¹,ŋ au ³¹,,Zihui,,,,,6787
Changsha-19-1,,Changsha,19,ɲ.i.ɤ.u.¹³,ɲ.i.ɤ.u.¹³,ɲ i/j ɤu ¹³,,Zihui,,,,,6788
Shuangfeng-19-1,,Shuangfeng,19,ɲ.i.ʊ.²³,ɲ.i.ʊ.²³,ɲ i/j ʊ ²³,,Zihui,,,,,6789
Nanchang-19-1,,Nanchang,19,ɲ.i.u.⁴⁵,ɲ.i.u.⁴⁵,ɲ i/j u ⁴⁵,,Zihui,,,,,6790
Meixian-19-1,,Meixian,19,ɲ.i.u.¹¹,ɲ.i.u.¹¹,ɲ i/j u ¹¹,,Zihui,,,,,6791
Guangzhou-19-1,,Guangzhou,19,ŋ.a.u.²¹,ŋ.a.u.²¹,ŋ au ²¹,,Zihui,,,,,6792
Xiamen-19-1,,Xiamen,19,g.i.u.²⁴,g.i.u.²⁴,g i/j u ²⁴,,Zihui,,,,,6793
Xiamen-19-2,,Xiamen,19,g.u.²⁴,g.u.²⁴,g u ²⁴,,Zihui,,,,,6794
Chaozhou-19-1,,Chaozhou,19,g.u.⁵⁵,g.u.⁵⁵,g u ⁵⁵,,Zihui,,,,,6795
Fuzhou-19-1,,Fuzhou,19,ŋ.i.e.u.⁵²,ŋ.i.e.u.⁵²,ŋ i/j eu ⁵²,,Zihui,,,,,6796
Fuzhou-19-2,,Fuzhou,19,ŋ.u.⁵²,ŋ.u.⁵²,ŋ u ⁵²,,Zihui,,,,,6797
Shanghai-19-1,,Shanghai,19,ɲ.i.ɯ.¹³,ɲ.i.ɯ.¹³,ɲ i/j ɯ ¹³,,Zihui,,,,,6798
ZhongyuanYinyun-19-1,,ZhongyuanYinyun,19,.i.o.u.P²,.i.o.u.P²,i/j ou P²/⁵⁵,,Zihui,,,,,6799
Beijing-312-1,,Beijing,312,.u.⁵¹,.u.⁵¹,u ⁵¹,,Zihui,,,,,6800
Jinan-312-1,,Jinan,312,.u.²¹,.u.²¹,u ²¹,,Zihui,,,,,6801
XiAn-312-1,,XiAn,312,v.o.²¹,v.o.²¹,v o ²¹,,Zihui,,,,,6802
Taiyuan-312-1,,Taiyuan,312,v.ə.ʔ.²,v.ə.ʔ.²,v ə ʔ ²,,Zihui,,,,,6803
Hankou-312-1,,Hankou,312,.u.²¹³,.u.²¹³,u ²¹³,,Zihui,,,,,6804
Chengdu-312-1,,Chengdu,312,v.u.³¹,v.u.³¹,v u ³¹,,Zihui,,,,,6805
Yangzhou-312-1,,Yangzhou,312,.u.ə.ʔ.⁴,.u.ə.ʔ.⁴,u/w ə ʔ ⁴,,Zihui,,,,,6806
Suzhou-312-1,,Suzhou,312,v.ɤ.ʔ.²³,v.ɤ.ʔ.²³,v ɤ ʔ ²³,,Zihui,,,,,6807
Suzhou-312-2,,Suzhou,312,m.ɤ.ʔ.⁴,m.ɤ.ʔ.⁴,m ɤ ʔ ⁴,,Zihui,,,,,6808
Wenzhou-312-1,,Wenzhou,312,v.a.i.²¹²,v.a.i.²¹²,v ai ²¹²,,Zihui,,,,,6809
Changsha-312-1,,Changsha,312,.u.²⁴,.u.²⁴,u ²⁴,,Zihui,,,,,6810
Shuangfeng-312-1,,Shuangfeng,312,.ə.u.³⁵,.ə.u.³⁵,əu ³⁵,,Zihui,,,,,6811
Nanchang-312-1,,Nanchang,312,.u.t.⁵,.u.t.⁵,u t ⁵,,Zihui,,,,,6812
Meixian-312-1,,Meixian,312,v.u.t.⁵,v.u.t.⁵,v u t ⁵,,Zihui,,,,,6813
Guangzhou-312-1,,Guangzhou,312,m.a.t.²²/²,m.a.t.²²/²,m a t ²²/²,,Zihui,,,,,6814
Xiamen-312-1,,Xiamen,312,b.u.t.⁵,b.u.t.⁵,b u t ⁵,,Zihui,,,,,6815
Xiamen-312-2,,Xiamen,312,b.i.ʔ.⁵,b.i.ʔ.⁵,b i ʔ ⁵,,Zihui,,,,,6816
Xiamen-312-3,,Xiamen,312,m.iːʔ.⁵,m.iːʔ.⁵,m iː ʔ ⁵,,Zihui,,,,,6817
Chaozhou-312-1,,Chaozhou,312,m.u.e.ʔ.⁴,m.u.e.ʔ.⁴,m u/w e ʔ ⁴,,Zihui,,,,,6818
Fuzhou-312-1,,Fuzhou,312,.u.ʔ.⁴,.u.ʔ.⁴,u ʔ ⁴,,Zihui,,,,,6819
Shanghai-312-1,,Shanghai,312,v.ɤ.ʔ.¹³,v.ɤ.ʔ.¹³,v ɤ ʔ ¹³,,Zihui,,,,,6820
Beijing-403-1,,Beijing,403,l.i.³⁵,l.i.³⁵,l i ³⁵,,Zihui,,,,,6821
Jinan-403-1,,Jinan,403,l.i.⁴²,l.i.⁴²,l i ⁴²,,Zihui,,,,,6822
XiAn-403-1,,XiAn,403,l.i.²⁴,l.i.²⁴,l i ²⁴,,Zihui,,,,,6823
Taiyuan-403-1,,Taiyuan,403,l.i.¹¹,l.i.¹¹,l i ¹¹,,Zihui,,,,,6824
Hankou-403-1,,Hankou,403,n.i.²¹³,n.i.²¹³,n i ²¹³,,Zihui,,,,,6825
Chengdu-403-1,,Chengdu,403,n.i.³¹,n.i.³¹,n i ³¹,,Zihui,,,,,6826
Yangzhou-403-1,,Yangzhou,403,l.i.³⁴,l.i.³⁴,l i ³⁴,,Zihui,,,,,6827
Suzhou-403-1,,Suzhou,403,l.i.²⁴,l.i.²⁴,l i ²⁴,,Zihui,,,,,6828
Wenzhou-403-1,,Wenzhou,403,l.e.i.³¹,l.e.i.³¹,l ei ³¹,,Zihui,,,,,6829
Changsha-403-1,,Changsha,403,n.i.¹³,n.i.¹³,n i ¹³,,Zihui,,,,,6830
Shuangfeng-403-1,,Shuangfeng,403,n.i.²³,n.i.²³,n i ²³,,Zihui,,,,,6831
Nanchang-403-1,,Nanchang,403,l.i.⁴⁵,l.i.⁴⁵,l i ⁴⁵,,Zihui,,,,,6832
Meixian-403-1,,Meixian,403,l.a.i.¹¹,l.a.i.¹¹,l ai ¹¹,,Zihui,,,,,6833
Guangzhou-403-1,,Guangzhou,403,l.a.i.²¹,l.a.i.²¹,l ai ²¹,,Zihui,,,,,6834
Xiamen-403-1,,Xiamen,403,l.e.²⁴,l.e.²⁴,l e ²⁴,,Zihui,,,,,6835
Xiamen-403-2,,Xiamen,403,l.u.e.²⁴,l.u.e.²⁴,l u/w e ²⁴,,Zihui,,,,,6836
Chaozhou-403-1,,Chaozhou,403,l.o.i.⁵⁵,l.o.i.⁵⁵,l oi ⁵⁵,,Zihui,,,,,6837
Fuzhou-403-1,,Fuzhou,403,l.ɛ.⁵²,l.ɛ.⁵²,l ɛ ⁵²,,Zihui,,,,,6838
Shanghai-403-1,,Shanghai,403,l.i.¹³,l.i.¹³,l i ¹³,,Zihui,,,,,6839
ZhongyuanYinyun-403-1,,ZhongyuanYinyun,403,l.i.P²,l.i.P²,l i P²/⁵⁵,,Zihui,,,,,6840
Beijing-26-1,,Beijing,26,ʨʰ.y.a.n.²¹⁴,ʨʰ.y.a.n.²¹⁴,tɕʰ y/ɥ a n ²¹⁴,,Zihui,,,,,6841
Jinan-26-1,,Jinan,26,ʨʰ.y.aː ⁵⁵,ʨʰ.y.aː ⁵⁵,tɕʰ yaː ⁵⁵,,Zihui,,,,,6842
XiAn-26-1,,XiAn,26,ʨʰ.y.aː ⁵³,ʨʰ.y.aː ⁵³,tɕʰ yaː ⁵³,,Zihui,,,,,6843
Taiyuan-26-1,,Taiyuan,26,ʨʰ.y.ɛ.⁵³,ʨʰ.y.ɛ.⁵³,tɕʰ y/ɥ ɛ ⁵³,,Zihui,,,,,6844
Hankou-26-1,,Hankou,26,ʦʰ.u.a.n.⁴²,ʦʰ.u.a.n.⁴²,tsʰ u/w a n ⁴²,,Zihui,,,,,6845
Chengdu-26-1,,Chengdu,26,ʨʰ.y.a.n.⁵³,ʨʰ.y.a.n.⁵³,tɕʰ y/ɥ a n ⁵³,,Zihui,,,,,6846
Yangzhou-26-1,,Yangzhou,26,ʨʰ.y.ɪː ⁴²,ʨʰ.y.ɪː ⁴²,tɕʰ yɪː ⁴²,,Zihui,,,,,6847
Suzhou-26-1,,Suzhou,26,ʨʰ.i.ø.⁵²,ʨʰ.i.ø.⁵²,tɕʰ i/j ø ⁵²,,Zihui,,,,,6848
Wenzhou-26-1,,Wenzhou,26,ʨʰ.y.⁴⁵,ʨʰ.y.⁴⁵,tɕʰ y ⁴⁵,,Zihui,,,,,6849
Changsha-26-1,,Changsha,26,ʨʰ.y.eː ⁴¹,ʨʰ.y.eː ⁴¹,tɕʰ yeː ⁴¹,,Zihui,,,,,6850
Shuangfeng-26-1,,Shuangfeng,26,tʰ.u.iː ²¹,tʰ.u.iː ²¹,tʰ uiː ²¹,,Zihui,,,,,6851
Nanchang-26-1,,Nanchang,26,ʨʰ.y.ɔ.n.²¹³,ʨʰ.y.ɔ.n.²¹³,tɕʰ y/ɥ ɔ n ²¹³,,Zihui,,,,,6852
Meixian-26-1,,Meixian,26,kʰ.i.a.n.³¹,kʰ.i.a.n.³¹,kʰ i/j a n ³¹,,Zihui,,,,,6853
Guangzhou-26-1,,Guangzhou,26,h.y.n.³⁵,h.y.n.³⁵,h y n ³⁵,,Zihui,,,,,6854
Xiamen-26-1,,Xiamen,26,kʰ.i.a.n.⁵¹,kʰ.i.a.n.⁵¹,kʰ i/j a n ⁵¹,,Zihui,,,,,6855
Chaozhou-26-1,,Chaozhou,26,kʰ.i.e.ŋ.⁵³,kʰ.i.e.ŋ.⁵³,kʰ i/j e ŋ ⁵³,,Zihui,,,,,6856
Fuzhou-26-1,,Fuzhou,26,kʰ.e.i.ŋ.³¹,kʰ.e.i.ŋ.³¹,kʰ ei ŋ ³¹,,Zihui,,,,,6857
Shanghai-26-1,,Shanghai,26,ʨʰ.y.ø.⁵³,ʨʰ.y.ø.⁵³,tɕʰ y/ɥ ø ⁵³,,Zihui,,,,,6858
ZhongyuanYinyun-26-1,,ZhongyuanYinyun,26,kʰ.y.e.n.S,kʰ.y.e.n.S,kʰ y/ɥ e n S/³⁵,,Zihui,,,,,6859
Beijing-296-1,,Beijing,296,x.u.³⁵,x.u.³⁵,x u ³⁵,,Zihui,,,,,6860
Jinan-296-1,,Jinan,296,x.u.⁴²,x.u.⁴²,x u ⁴²,,Zihui,,,,,6861
XiAn-296-1,,XiAn,296,x.u.²⁴,x.u.²⁴,x u ²⁴,,Zihui,,,,,6862
Taiyuan-296-1,,Taiyuan,296,x.u.¹¹,x.u.¹¹,x u ¹¹,,Zihui,,,,,6863
Hankou-296-1,,Hankou,296,x.u.²¹³,x.u.²¹³,x u ²¹³,,Zihui,,,,,6864
Chengdu-296-1,,Chengdu,296,f.u.³¹,f.u.³¹,f u ³¹,,Zihui,,,,,6865
Yangzhou-296-1,,Yangzhou,296,x.u.³⁴,x.u.³⁴,x u ³⁴,,Zihui,,,,,6866
Suzhou-296-1,,Suzhou,296,ɦ.ə.u.²⁴,ɦ.ə.u.²⁴,ɦ əu ²⁴,,Zihui,,,,,6867
Wenzhou-296-1,,Wenzhou,296,v.u.³¹,v.u.³¹,v u ³¹,,Zihui,,,,,6868
Changsha-296-1,,Changsha,296,f.u.¹³,f.u.¹³,f u ¹³,,Zihui,,,,,6869
Shuangfeng-296-1,,Shuangfeng,296,ɣ.ə.u.²³,ɣ.ə.u.²³,ɣ əu ²³,,Zihui,,,,,6870
Nanchang-296-1,,Nanchang,296,ɸ.u.⁴⁵,ɸ.u.⁴⁵,ɸ u ⁴⁵,,Zihui,,,,,6871
Meixian-296-1,,Meixian,296,f.u.¹¹,f.u.¹¹,f u ¹¹,,Zihui,,,,,6872
Guangzhou-296-1,,Guangzhou,296,.u.u.²¹,.u.u.²¹,u/w u ²¹,,Zihui,,,,,6873
Xiamen-296-1,,Xiamen,296,h.ɔ.²⁴,h.ɔ.²⁴,h ɔ ²⁴,,Zihui,,,,,6874
Chaozhou-296-1,,Chaozhou,296,h.u.⁵⁵,h.u.⁵⁵,h u ⁵⁵,,Zihui,,,,,6875
Fuzhou-296-1,,Fuzhou,296,x.u.⁵²,x.u.⁵²,x u ⁵²,,Zihui,,,,,6876
Shanghai-296-1,,Shanghai,296,ɦ.u.¹³,ɦ.u.¹³,ɦ u ¹³,,Zihui,,,,,6877
ZhongyuanYinyun-296-1,,ZhongyuanYinyun,296,x.u.P²,x.u.P²,x u P²/⁵⁵,,Zihui,,,,,6878
Beijing-25-1,,Beijing,25,k.o.u.²¹⁴,k.o.u.²¹⁴,k ou ²¹⁴,,Zihui,,,,,6879
Jinan-25-1,,Jinan,25,k.o.u.⁵⁵,k.o.u.⁵⁵,k ou ⁵⁵,,Zihui,,,,,6880
XiAn-25-1,,XiAn,25,k.o.u.⁵³,k.o.u.⁵³,k ou ⁵³,,Zihui,,,,,6881
Taiyuan-25-1,,Taiyuan,25,k.o.u.⁵³,k.o.u.⁵³,k ou ⁵³,,Zihui,,,,,6882
Hankou-25-1,,Hankou,25,k.o.u.⁴²,k.o.u.⁴²,k ou ⁴²,,Zihui,,,,,6883
Chengdu-25-1,,Chengdu,25,k.ə.u.⁵³,k.ə.u.⁵³,k əu ⁵³,,Zihui,,,,,6884
Yangzhou-25-1,,Yangzhou,25,k.ɤ.ɯ.⁴²,k.ɤ.ɯ.⁴²,k ɤɯ ⁴²,,Zihui,,,,,6885
Suzhou-25-1,,Suzhou,25,k.ø.y.⁵²,k.ø.y.⁵²,k øy ⁵²,,Zihui,,,,,6886
Wenzhou-25-1,,Wenzhou,25,k.a.u.⁴⁵,k.a.u.⁴⁵,k au ⁴⁵,,Zihui,,,,,6887
Changsha-25-1,,Changsha,25,k.ɤ.u.⁴¹,k.ɤ.u.⁴¹,k ɤu ⁴¹,,Zihui,,,,,6888
Shuangfeng-25-1,,Shuangfeng,25,k.i.e.²¹,k.i.e.²¹,k i/j e ²¹,,Zihui,,,,,6889
Nanchang-25-1,,Nanchang,25,k.i.ɛ.u.²¹³,k.i.ɛ.u.²¹³,k i/j ɛu ²¹³,,Zihui,,,,,6890
Meixian-25-1,,Meixian,25,k.ɛ.u.³¹,k.ɛ.u.³¹,k ɛu ³¹,,Zihui,,,,,6891
Guangzhou-25-1,,Guangzhou,25,k.a.u.³⁵,k.a.u.³⁵,k au ³⁵,,Zihui,,,,,6892
Xiamen-25-1,,Xiamen,25,k.ɔ.⁵¹,k.ɔ.⁵¹,k ɔ ⁵¹,,Zihui,,,,,6893
Chaozhou-25-1,,Chaozhou,25,k.a.u.⁵³,k.a.u.⁵³,k au ⁵³,,Zihui,,,,,6894
Fuzhou-25-1,,Fuzhou,25,k.e.u.³¹,k.e.u.³¹,k eu ³¹,,Zihui,,,,,6895
Shanghai-25-1,,Shanghai,25,k.ɤ.ɯ.³⁵/⁵⁵,k.ɤ.ɯ.³⁵/⁵⁵,k ɤɯ ³⁵/⁵⁵,,Zihui,,,,,6896
ZhongyuanYinyun-25-1,,ZhongyuanYinyun,25,k.o.u.S,k.o.u.S,k ou S/³⁵,,Zihui,,,,,6897
Beijing-297-1,,Beijing,297,l.i.³⁵,l.i.³⁵,l i ³⁵,,Zihui,,,,,6898
Jinan-297-1,,Jinan,297,l.i.⁴²,l.i.⁴²,l i ⁴²,,Zihui,,,,,6899
XiAn-297-1,,XiAn,297,l.i.²⁴,l.i.²⁴,l i ²⁴,,Zihui,,,,,6900
Taiyuan-297-1,,Taiyuan,297,l.i.¹¹,l.i.¹¹,l i ¹¹,,Zihui,,,,,6901
Hankou-297-1,,Hankou,297,n.i.⁴²,n.i.⁴²,n i ⁴²,,Zihui,,,,,6902
Chengdu-297-1,,Chengdu,297,n.i.⁵³,n.i.⁵³,n i ⁵³,,Zihui,,,,,6903
Yangzhou-297-1,,Yangzhou,297,l.i.³⁴,l.i.³⁴,l i ³⁴,,Zihui,,,,,6904
Suzhou-297-1,,Suzhou,297,l.i.²⁴,l.i.²⁴,l i ²⁴,,Zihui,,,,,6905
Wenzhou-297-1,,Wenzhou,297,l.e.i.³¹,l.e.i.³¹,l ei ³¹,,Zihui,,,,,6906
Changsha-297-1,,Changsha,297,n.i.¹³,n.i.¹³,n i ¹³,,Zihui,,,,,6907
Shuangfeng-297-1,,Shuangfeng,297,n.i.²³,n.i.²³,n i ²³,,Zihui,,,,,6908
Nanchang-297-1,,Nanchang,297,l.i.⁴⁵,l.i.⁴⁵,l i ⁴⁵,,Zihui,,,,,6909
Meixian-297-1,,Meixian,297,l.i.¹¹,l.i.¹¹,l i ¹¹,,Zihui,,,,,6910
Guangzhou-297-1,,Guangzhou,297,l.e.i.²¹,l.e.i.²¹,l ei ²¹,,Zihui,,,,,6911
Xiamen-297-1,,Xiamen,297,l.i.²⁴,l.i.²⁴,l i ²⁴,,Zihui,,,,,6912
Chaozhou-297-1,,Chaozhou,297,l.i.⁵⁵,l.i.⁵⁵,l i ⁵⁵,,Zihui,,,,,6913
Fuzhou-297-1,,Fuzhou,297,l.i.⁵²,l.i.⁵²,l i ⁵²,,Zihui,,,,,6914
Shanghai-297-1,,Shanghai,297,l.i.¹³,l.i.¹³,l i ¹³,,Zihui,,,,,6915
ZhongyuanYinyun-297-1,,ZhongyuanYinyun,297,l.i.P²,l.i.P²,l i P²/⁵⁵,,Zihui,,,,,6916
Beijing-143-1,,Beijing,143,l.a.ŋ.³⁵,l.a.ŋ.³⁵,l a ŋ ³⁵,,Zihui,,,,,6917
Jinan-143-1,,Jinan,143,l.a.ŋ.⁴²,l.a.ŋ.⁴²,l a ŋ ⁴²,,Zihui,,,,,6918
XiAn-143-1,,XiAn,143,l.a.ŋ.²⁴,l.a.ŋ.²⁴,l a ŋ ²⁴,,Zihui,,,,,6919
Taiyuan-143-1,,Taiyuan,143,l.ɒː ¹¹,l.ɒː ¹¹,l ɒː ¹¹,,Zihui,,,,,6920
Hankou-143-1,,Hankou,143,n.a.ŋ.²¹³,n.a.ŋ.²¹³,n a ŋ ²¹³,,Zihui,,,,,6921
Chengdu-143-1,,Chengdu,143,n.a.ŋ.³¹,n.a.ŋ.³¹,n a ŋ ³¹,,Zihui,,,,,6922
Yangzhou-143-1,,Yangzhou,143,l.ɑ.ŋ.²¹,l.ɑ.ŋ.²¹,l ɑ ŋ ²¹,,Zihui,,,,,6923
Suzhou-143-1,,Suzhou,143,l.ɒ.ŋ.²⁴,l.ɒ.ŋ.²⁴,l ɒ ŋ ²⁴,,Zihui,,,,,6924
Wenzhou-143-1,,Wenzhou,143,l.ɔ.³¹,l.ɔ.³¹,l ɔ ³¹,,Zihui,,,,,6925
Changsha-143-1,,Changsha,143,n.a.n.¹³,n.a.n.¹³,n a n ¹³,,Zihui,,,,,6926
Shuangfeng-143-1,,Shuangfeng,143,n.a.ŋ.²³,n.a.ŋ.²³,n a ŋ ²³,,Zihui,,,,,6927
Nanchang-143-1,,Nanchang,143,l.ɔ.ŋ.⁴⁵,l.ɔ.ŋ.⁴⁵,l ɔ ŋ ⁴⁵,,Zihui,,,,,6928
Meixian-143-1,,Meixian,143,l.ɔ.ŋ.¹¹,l.ɔ.ŋ.¹¹,l ɔ ŋ ¹¹,,Zihui,,,,,6929
Guangzhou-143-1,,Guangzhou,143,l.ɔ.ŋ.²¹,l.ɔ.ŋ.²¹,l ɔ ŋ ²¹,,Zihui,,,,,6930
Xiamen-143-1,,Xiamen,143,l.ɔ.ŋ.²⁴,l.ɔ.ŋ.²⁴,l ɔ ŋ ²⁴,,Zihui,,,,,6931
Xiamen-143-2,,Xiamen,143,n.ŋ.²⁴,n.ŋ.²⁴,n ŋ ²⁴,,Zihui,,,,,6932
Chaozhou-143-1,,Chaozhou,143,l.a.ŋ.⁵⁵,l.a.ŋ.⁵⁵,l a ŋ ⁵⁵,,Zihui,,,,,6933
Fuzhou-143-1,,Fuzhou,143,l.o.u.ŋ.⁵²,l.o.u.ŋ.⁵²,l ou ŋ ⁵²,,Zihui,,,,,6934
Shanghai-143-1,,Shanghai,143,l.ɒː ¹³,l.ɒː ¹³,l ɒː ¹³,,Zihui,,,,,6935
ZhongyuanYinyun-143-1,,ZhongyuanYinyun,143,l.a.ŋ.P²,l.a.ŋ.P²,l a ŋ P²/⁵⁵,,Zihui,,,,,6936
Beijing-320-1,,Beijing,320,ʦʰ.a.i.⁵⁵,ʦʰ.a.i.⁵⁵,tsʰ ai ⁵⁵,,Zihui,,,,,6937
Jinan-320-1,,Jinan,320,ʦʰ.ɛ.²¹³,ʦʰ.ɛ.²¹³,tsʰ ɛ ²¹³,,Zihui,,,,,6938
XiAn-320-1,,XiAn,320,ʦʰ.ɛ.²¹,ʦʰ.ɛ.²¹,tsʰ ɛ ²¹,,Zihui,,,,,6939
Taiyuan-320-1,,Taiyuan,320,ʦʰ.a.i.¹¹,ʦʰ.a.i.¹¹,tsʰ ai ¹¹,,Zihui,,,,,6940
Hankou-320-1,,Hankou,320,ʦʰ.a.i.⁵⁵,ʦʰ.a.i.⁵⁵,tsʰ ai ⁵⁵,,Zihui,,,,,6941
Chengdu-320-1,,Chengdu,320,ʦʰ.a.i.⁴⁴,ʦʰ.a.i.⁴⁴,tsʰ ai ⁴⁴,,Zihui,,,,,6942
Yangzhou-320-1,,Yangzhou,320,ʦʰ.ɛ.²¹,ʦʰ.ɛ.²¹,tsʰ ɛ ²¹,,Zihui,,,,,6943
